gen_data/time,gen_data/delta_f_rad,gen_data/omega_wheel_fl_radps,gen_data/omega_wheel_fr_radps,gen_data/omega_wheel_rl_radps,gen_data/omega_wheel_rr_radps,gen_data/gear,cor_data/time,cor_data/vel_cog_x_mps,cor_data/vel_cog_y_mps,imu_data/time,imu_data/acc_cog_x_mps2,imu_data/acc_cog_y_mps2,imu_data/acc_cog_z_mps2,imu_data/yaw_rate_radps
1.4800187,-0.0014446228,63.3975,63.275,63.485,63.5725,1.0,1714059900.0,19.490349,-0.048224565,1714058100.0,-0.44201645,-1.1210922,9.81,-0.009570198
1.4900188,-0.001364366,63.3775,63.2775,63.4425,63.602497,1.0,1714059800.0,19.473583,-0.07242273,1714058000.0,-0.42402264,-1.5543625,9.81,-0.007702771
1.500019,-0.0012038524,63.39,63.2675,63.425,63.567497,1.0,1714059500.0,19.462265,-0.07414396,1714057900.0,-0.46571842,-1.7548279,9.81,-0.00700208
1.5100191,-0.0010433387,63.39,63.275,63.405,63.54,1.0,1714059800.0,19.467894,-0.053265378,1714057600.0,-0.5219378,-1.547368,9.81,-0.0071326448
1.5200192,-0.0008025682,63.364998,63.267498,63.4225,63.5375,1.0,1714059900.0,19.523674,-0.029904319,1714058600.0,-0.57363456,-1.3145884,9.81,-0.010959868
1.5300194,-0.00048154095,63.3525,63.2575,63.435,63.56,1.0,1714059500.0,19.488382,-0.04401173,1714058100.0,-0.58303535,-1.1973834,9.81,-0.01616117
1.5400195,-0.00016051365,63.3275,63.2375,63.4075,63.53,1.0,1714060000.0,19.461071,-0.023304474,1714058100.0,-0.60984933,-1.1609961,9.81,-0.016384488
1.5500196,8.0256825e-05,63.345,63.2175,63.4,63.52,1.0,1714059900.0,19.459288,0.033314418,1714058000.0,-0.72160834,-1.0508695,9.81,-0.015078345
1.5600197,0.00016051365,63.3375,63.215,63.4525,63.53,1.0,1714059500.0,19.482998,0.06320839,1714058000.0,-0.8186422,-0.98687506,9.81,-0.014543832
1.5700198,0.00024077046,63.3425,63.2225,63.505,63.565002,1.0,1714059900.0,19.474794,0.04205961,1714058100.0,-0.88642496,-1.2494935,9.81,-0.01459792
1.58002,0.00048154092,63.3525,63.2075,63.4975,63.5125,1.0,1714059400.0,19.478365,0.009578082,1714058000.0,-0.8649588,-1.537546,9.81,-0.018514432
1.5900201,0.0006420546,63.355,63.225,63.5425,63.46,1.0,1714059500.0,19.496582,0.009813282,1714058200.0,-0.7397769,-1.4740938,9.81,-0.019265927
1.6000202,0.0006420546,63.3475,63.2275,63.579998,63.4375,1.0,1714059800.0,19.508247,-0.005561731,1714058200.0,-0.6065514,-1.3736236,9.81,-0.01522824
1.6100204,0.0007223114,63.3425,63.2275,63.5875,63.420002,1.0,1714060000.0,19.493092,-0.03838939,1714058400.0,-0.53292793,-1.3765142,9.81,-0.008203176
1.6200205,0.0008025682,63.3475,63.2275,63.58,63.4125,1.0,1714059900.0,19.515545,-0.025314517,1714057700.0,-0.50360155,-1.2637407,9.81,-0.0057073976
1.6300206,0.0007223114,63.3775,63.2325,63.5075,63.4225,1.0,1714060000.0,19.51178,-0.0060807187,1714058400.0,-0.434838,-0.8800681,9.81,-0.007883236
1.6400207,0.0007223114,63.385,63.2425,63.535,63.3675,1.0,1714059900.0,19.554834,-0.015712177,1714058000.0,-0.38320994,-0.58114636,9.81,-0.010630959
1.6500208,0.0008025682,63.3825,63.245,63.54,63.4,1.0,1714059800.0,19.536026,0.019309739,1714057900.0,-0.43250898,-0.65804917,9.81,-0.010735484
1.660021,0.0010433387,63.3775,63.235,63.52,63.3625,1.0,1714060300.0,19.532776,0.027538396,1714058200.0,-0.5897882,-0.98721135,9.81,-0.00704429
1.670021,0.0012841092,63.3575,63.235,63.4875,63.3525,1.0,1714059500.0,19.506332,0.040818416,1714057700.0,-0.7654749,-1.2647176,9.81,-0.007900499
1.6800213,0.0012841092,63.35,63.2375,63.5075,63.355,1.0,1714059800.0,19.504086,0.053052995,1714058400.0,-0.8231148,-1.521342,9.81,-0.012948422
1.6900214,0.0012841092,63.3425,63.219997,63.5125,63.4075,1.0,1714059900.0,19.476688,0.07191048,1714057700.0,-0.80300164,-1.7777511,9.81,-0.014083267
1.7000215,0.0012841092,63.355,63.2075,63.5025,63.3675,1.0,1714059500.0,19.469448,0.07726975,1714057700.0,-0.7651817,-1.7483177,9.81,-0.009907113
1.7100216,0.0012038524,63.34,63.1825,63.4175,63.392498,1.0,1714059900.0,19.433193,0.09256387,1714058100.0,-0.7119231,-1.3106713,9.81,-0.006978818
1.7200217,0.0009630819,63.329998,63.1575,63.47,63.3775,1.0,1714060000.0,19.418003,0.09708523,1714058400.0,-0.65371174,-0.7537627,9.81,-0.0072867745
1.7300218,0.0008025682,63.3075,63.135,63.525,63.41,1.0,1714059800.0,19.40788,0.14146751,1714058200.0,-0.5813134,-0.5369967,9.81,-0.007579844
1.740022,0.00056179776,63.28,63.0925,63.462498,63.4225,1.0,1714059000.0,19.429142,0.15766568,1714057700.0,-0.5837364,-0.6329102,9.81,-0.005699029
1.7500222,0.0003210273,63.2375,63.0825,63.4225,63.3975,1.0,1714059900.0,19.4657,0.13193634,1714058000.0,-0.71130615,-0.7288753,9.81,-0.0037471296
1.7600223,8.0256825e-05,63.21,63.065,63.4625,63.4775,1.0,1714059900.0,19.489273,0.08924474,1714057600.0,-0.9072425,-0.97265536,9.81,-0.005372099
1.7700224,-8.0256825e-05,63.215,63.05,63.48,63.4975,1.0,1714059800.0,19.472193,0.060247466,1714058200.0,-1.1303271,-1.5333052,9.81,-0.00932127
1.7800225,-8.0256825e-05,63.2025,63.04,63.5025,63.4425,1.0,1714059500.0,19.48864,0.025193783,1714058000.0,-1.2505466,-2.0117393,9.81,-0.011809192
1.7900226,-8.0256825e-05,63.2025,63.0325,63.4675,63.4075,1.0,1714060300.0,19.459915,-4.547033e-05,1714058100.0,-1.196178,-1.9332945,9.81,-0.0132651655
1.8000227,-8.0256825e-05,63.175,63.03,63.5125,63.4175,1.0,1714059800.0,19.449553,-0.015471549,1714058100.0,-1.0544012,-1.3878404,9.81,-0.013972835
1.8100228,-1.3552527e-20,63.19,63.0325,63.559998,63.3975,1.0,1714060300.0,19.420307,-0.031057341,1714058200.0,-0.86365646,-1.030363,9.81,-0.0119701065
1.8200231,0.00024077046,63.1975,63.0375,63.4875,63.3625,1.0,1714059900.0,19.445896,-0.035037093,1714057500.0,-0.69173664,-0.9732024,9.81,-0.010385812
1.8300232,0.00056179776,63.175,63.04,63.47,63.3025,1.0,1714059400.0,19.4236,-0.07275759,1714057700.0,-0.5486755,-0.86974466,9.81,-0.010114962
1.8400233,0.00088282506,63.17,63.0525,63.517498,63.32,1.0,1714060300.0,19.426064,-0.076098256,1714058200.0,-0.37552533,-0.8318084,9.81,-0.010289062
1.8500234,0.0011235955,63.2075,63.03,63.4725,63.2925,1.0,1714059900.0,19.38857,-0.094222955,1714057700.0,-0.3118438,-1.0905074,9.81,-0.012538315
1.8600235,0.0014446228,63.204998,63.035,63.4025,63.18,1.0,1714060300.0,19.376558,-0.11409507,1714057900.0,-0.42036954,-1.5205674,9.81,-0.011451081
1.8700236,0.0017656501,63.185,63.025,63.375,63.197502,1.0,1714060300.0,19.35325,-0.11645651,1714057600.0,-0.5769053,-1.7742956,9.81,-0.010569841
1.8800237,0.0020866774,63.175,63.0325,63.345,63.232502,1.0,1714060000.0,19.3783,-0.14640199,1714058200.0,-0.66941684,-1.703875,9.81,-0.012466904
1.890024,0.0024077047,63.16,63.017498,63.3525,63.245,1.0,1714060300.0,19.368837,-0.15638353,1714058000.0,-0.6659408,-1.5707344,9.81,-0.008705217
1.900024,0.0028089888,63.1575,63.0,63.3225,63.2575,1.0,1714060000.0,19.387562,-0.15476623,1714057600.0,-0.6064649,-1.489354,9.81,-0.004523973
1.9100242,0.0032102729,63.12,63.0075,63.305,63.25,1.0,1714059500.0,19.425907,-0.14962682,1714057700.0,-0.5677564,-1.2278082,9.81,-0.0017712654
1.9200243,0.0035313002,63.09,63.0,63.3175,63.2675,1.0,1714059800.0,19.43512,-0.12497145,1714057300.0,-0.5380745,-0.8562207,9.81,-0.0035025368
1.9300244,0.0037720706,63.085,63.0025,63.3375,63.3025,1.0,1714059800.0,19.418245,-0.11540174,1714057900.0,-0.5199808,-0.7293065,9.81,-0.004548811
1.9400245,0.0040128413,63.0725,63.015,63.3125,63.2975,1.0,1714060300.0,19.432161,-0.100974664,1714057700.0,-0.5429844,-0.8275297,9.81,-0.001426401
1.9500246,0.0041733547,63.05,63.02,63.3125,63.31,1.0,1714059800.0,19.428461,-0.09051543,1714058600.0,-0.63644123,-0.7526414,9.81,0.0026241366
1.9600248,0.0041733547,63.0475,62.9925,63.3475,63.33,1.0,1714060300.0,19.402702,-0.08338344,1714057900.0,-0.78198415,-0.6340819,9.81,0.0048653195
1.970025,0.0040128413,63.079998,62.995,63.335,63.29,1.0,1714060800.0,19.366247,-0.05588145,1714058200.0,-0.8919803,-0.65200615,9.81,0.0037139724
1.980025,0.0038523276,63.0875,62.9975,63.3175,63.255,1.0,1714060500.0,19.349148,-0.038584482,1714058100.0,-0.9440527,-0.8033009,9.81,0.0055651236
1.9900252,0.003611557,63.085,63.005,63.305,63.205,1.0,1714060500.0,19.328054,-0.009824703,1714058100.0,-0.8725077,-0.7296531,9.81,0.0119309
2.0000253,0.0032905298,63.079998,63.0075,63.3125,63.2025,1.0,1714061000.0,19.333487,0.008010148,1714058400.0,-0.710246,-0.32195053,9.81,0.015005386
2.0100255,0.0028089888,63.079998,62.98,63.355,63.205,1.0,1714060000.0,19.34307,0.024759032,1714058000.0,-0.56067556,-0.11295961,9.81,0.015394542
2.0200255,0.0024879614,63.079998,62.975,63.355,63.185,1.0,1714059900.0,19.334082,0.050563272,1714057700.0,-0.41914877,-0.24780928,9.81,0.010901701
2.0300257,0.002247191,63.05,62.96,63.2925,63.14,1.0,1714059800.0,19.336876,0.07692794,1714058000.0,-0.3376932,-0.42704764,9.81,0.0044629443
2.0400257,0.0019261637,63.0475,62.94,63.322502,63.1325,1.0,1714060300.0,19.323193,0.10133565,1714057700.0,-0.36701313,-0.6228818,9.81,0.0020826622
2.050026,0.0017656501,63.0575,62.9425,63.3775,63.135,1.0,1714060300.0,19.340435,0.10771867,1714058400.0,-0.51263136,-0.89880884,9.81,0.00037166648
2.060026,0.0016853933,63.055,62.9525,63.345,63.125,1.0,1714060400.0,19.377548,0.10069834,1714058400.0,-0.72080624,-1.254537,9.81,-0.0002523005
2.0700262,0.0016051364,62.9925,62.9475,63.38,63.1,1.0,1714060300.0,19.40317,0.082486324,1714058100.0,-0.859151,-1.4264055,9.81,-0.0009340883
2.0800264,0.001364366,62.9975,62.925,63.4275,63.1375,1.0,1714059900.0,19.417236,0.103019394,1714058500.0,-0.90751296,-1.3582737,9.81,-0.0039987243
2.0900264,0.0012038524,62.9875,62.9125,63.455,63.17,1.0,1714059900.0,19.426765,0.085978925,1714058100.0,-0.8867982,-1.2369181,9.81,-0.0029644987
2.1000266,0.0010433387,62.985,62.9025,63.39,63.1625,1.0,1714060000.0,19.465681,0.10298723,1714057700.0,-0.7971521,-1.1085387,9.81,-0.00021382119
2.1100266,0.0010433387,62.975,62.9,63.3325,63.1175,1.0,1714060300.0,19.452839,0.09931031,1714058100.0,-0.649989,-0.98292214,9.81,0.001087507
2.1200268,0.00096308184,62.985,62.8825,63.3325,63.1775,1.0,1714060400.0,19.449682,0.11647572,1714058200.0,-0.46212298,-0.86846584,9.81,0.001564902
2.1300268,0.0008025682,63.015,62.8825,63.3575,63.125,1.0,1714059500.0,19.471153,0.075475425,1714057700.0,-0.32288915,-0.944652,9.81,0.0013095202
2.140027,0.0007223114,63.0125,62.87,63.295,63.105,1.0,1714060300.0,19.491741,0.055916462,1714058400.0,-0.3475002,-1.2534511,9.81,-0.00035942628
2.1500273,0.00056179776,63.0,62.86,63.2475,63.0775,1.0,1714060300.0,19.472998,0.052247033,1714058400.0,-0.44918233,-1.3208367,9.81,-0.0025959744
2.1600273,0.0003210273,62.995,62.845,63.2825,63.145,1.0,1714060400.0,19.476467,0.03655278,1714058000.0,-0.57752043,-1.2365503,9.81,-0.0036261613
2.1700275,0.00016051365,63.0075,62.84,63.28,63.1575,1.0,1714060500.0,19.495518,0.01454097,1714058600.0,-0.7390321,-1.3792192,9.81,-0.002687479
2.1800275,8.0256825e-05,62.9675,62.84,63.247498,63.182503,1.0,1714059900.0,19.484627,0.0077458317,1714058600.0,-0.89765733,-1.5593034,9.81,-0.00090330956
2.1900277,0.0,62.92,62.825,63.2175,63.1375,1.0,1714060000.0,19.449596,0.00789392,1714058200.0,-0.96216863,-1.4223642,9.81,0.0013536459
2.2000277,0.0,62.905,62.822502,63.219997,63.125,1.0,1714060000.0,19.445396,-0.023710348,1714058200.0,-0.88325423,-1.0475659,9.81,0.00283766
2.210028,0.0,62.885,62.8225,63.25,63.1575,1.0,1714060400.0,19.41702,-0.03217021,1714058400.0,-0.790634,-0.8833296,9.81,0.0016487979
2.2200282,8.0256825e-05,62.8775,62.82,63.195,63.0775,1.0,1714060400.0,19.40564,-0.03106558,1714058900.0,-0.7130704,-0.9403182,9.81,-0.0011900299
2.2300282,0.00016051365,62.8425,62.805,63.18,63.105,1.0,1714060400.0,19.375326,-0.02110857,1714058100.0,-0.5837202,-1.010367,9.81,-0.0016509913
2.2400284,0.00016051365,62.815,62.8,63.149998,63.135,1.0,1714059900.0,19.377134,-0.029459337,1714058200.0,-0.47712052,-1.1303961,9.81,-0.0009097037
2.2500284,0.00024077046,62.8175,62.78,63.185,63.1525,1.0,1714059800.0,19.369879,-0.03594574,1714058200.0,-0.43029818,-1.2615944,9.81,-0.00061095867
2.2600286,0.0004012841,62.802498,62.7725,63.142498,63.125,1.0,1714060000.0,19.346413,-0.046742193,1714058200.0,-0.51340836,-1.4030527,9.81,-0.0034540065
2.2700286,0.00056179776,62.79,62.7725,63.07,63.0875,1.0,1714059800.0,19.32616,-0.030497327,1714057700.0,-0.6634222,-1.4221166,9.81,-0.010684812
2.2800288,0.0007223114,62.8175,62.7675,63.085,63.0825,1.0,1714060300.0,19.325335,-0.03803062,1714058400.0,-0.71656543,-1.2656206,9.81,-0.012783024
2.290029,0.0008025682,62.8775,62.7725,63.115,63.13,1.0,1714060300.0,19.312223,-0.013671697,1714058400.0,-0.65281975,-1.1454037,9.81,-0.0074542887
2.300029,0.0008025682,62.885002,62.7725,63.14,63.1275,1.0,1714060400.0,19.291718,0.021945039,1714058500.0,-0.5902509,-1.1197067,9.81,-0.0017958444
2.3100293,0.00088282506,62.8925,62.7825,63.075,63.1075,1.0,1714059900.0,19.264856,0.037574183,1714058100.0,-0.55768734,-0.98644936,9.81,0.0013082867
2.3200293,0.00088282506,62.8775,62.7925,63.1275,63.16,1.0,1714059900.0,19.256704,0.021914123,1714058200.0,-0.5117062,-0.7997756,9.81,-0.0051157475
2.3300295,0.00096308184,62.9025,62.785,63.1425,63.1725,1.0,1714059900.0,19.210453,0.021091864,1714057600.0,-0.46034607,-0.8885616,9.81,-0.011100075
2.3400295,0.0012038524,62.945,62.7775,63.1525,63.15,1.0,1714060300.0,19.195477,0.018509092,1714058400.0,-0.41449642,-1.062128,9.81,-0.008840414
2.3500297,0.0012841092,62.9325,62.79,63.0975,63.142498,1.0,1714059900.0,19.182474,0.016633585,1714057600.0,-0.44729388,-1.0347552,9.81,-0.0071612517
2.36003,0.0012841092,62.940002,62.785,63.1275,63.1275,1.0,1714059800.0,19.175383,0.03651396,1714057700.0,-0.62082857,-1.0171472,9.81,-0.0032573696
2.37003,0.0012841092,62.925,62.7725,63.1325,63.2125,1.0,1714059800.0,19.130018,0.03438618,1714057600.0,-0.82597023,-1.3140953,9.81,-0.0034901549
2.3800302,0.001364366,62.905,62.7575,63.1275,63.1325,1.0,1714060400.0,19.1227,0.026012812,1714057700.0,-0.92270225,-1.6313226,9.81,-0.008610896
2.3900301,0.0015248796,62.855,62.739998,63.0825,63.1225,1.0,1714060300.0,19.117147,0.03531989,1714057900.0,-0.8597931,-1.4293475,9.81,-0.010608783
2.4000304,0.0016051364,62.822502,62.7175,63.11,63.125,1.0,1714060300.0,19.108646,0.051193208,1714058400.0,-0.7292584,-0.94543827,9.81,-0.011101685
2.4100304,0.0015248796,62.8175,62.7,63.1275,63.1425,1.0,1714059800.0,19.079172,0.08482016,1714058000.0,-0.6460632,-0.6383168,9.81,-0.010034576
2.4200306,0.0015248796,62.8125,62.6875,63.0725,63.095,1.0,1714060300.0,19.118166,0.091551386,1714057700.0,-0.5634239,-0.5658937,9.81,-0.009603174
2.4300308,0.001364366,62.7875,62.6875,63.025,63.0675,1.0,1714059900.0,19.140629,0.09031904,1714057700.0,-0.44104734,-0.66951615,9.81,-0.008575225
2.4400308,0.0011235955,62.725,62.6875,63.0825,63.08,1.0,1714059800.0,19.17046,0.0993986,1714058400.0,-0.35426784,-0.81657034,9.81,-0.0102860285
2.450031,0.0009630819,62.715,62.6725,63.08,63.0975,1.0,1714059500.0,19.19729,0.1036702,1714057600.0,-0.39514768,-1.1014712,9.81,-0.010206301
2.460031,0.00088282506,62.7125,62.675,63.095,63.0475,1.0,1714059800.0,19.236696,0.13732626,1714057500.0,-0.56024945,-1.3770776,9.81,-0.0059576803
2.4700313,0.0007223114,62.725,62.6725,63.115,63.025,1.0,1714059800.0,19.250948,0.12320629,1714058200.0,-0.72990304,-1.4430844,9.81,-0.006318223
2.4800313,0.00048154095,62.725,62.675,63.13,63.0475,1.0,1714059800.0,19.272642,0.12709059,1714058100.0,-0.7787698,-1.3844738,9.81,-0.005578864
2.4900315,0.00024077046,62.71,62.6775,63.1525,63.037502,1.0,1714060000.0,19.280233,0.15032634,1714057700.0,-0.7736383,-1.2592945,9.81,-0.0039092544
2.5000317,0.00016051365,62.73,62.675,63.1,63.0025,1.0,1714060300.0,19.263838,0.11437858,1714058000.0,-0.7745247,-1.0797817,9.81,-0.001956429
2.5100317,-5.421011e-20,62.73,62.665,63.095,62.9525,1.0,1714060400.0,19.198164,0.078644656,1714058200.0,-0.71655446,-0.84221935,9.81,0.003758325
2.520032,-0.00024077046,62.7225,62.6575,63.107502,62.935,1.0,1714060500.0,19.18158,0.052818295,1714058200.0,-0.61881864,-0.63162583,9.81,0.0016259698
2.530032,-0.0003210273,62.735,62.6475,63.1225,62.955,1.0,1714059900.0,19.187063,0.05797016,1714058200.0,-0.5273918,-0.7201545,9.81,-0.0033125265
2.5400321,-0.0004012841,62.7525,62.63,63.095,62.9475,1.0,1714060300.0,19.171618,0.056545187,1714057700.0,-0.44929868,-0.9265158,9.81,-0.008812944
2.5500321,-0.00056179776,62.767498,62.63,63.09,62.89,1.0,1714060000.0,19.158295,0.056324285,1714057600.0,-0.44542783,-0.987926,9.81,-0.011918268
2.5600324,-0.0007223114,62.7525,62.625,63.06,62.9475,1.0,1714060000.0,19.182896,0.051565826,1714057900.0,-0.52721673,-1.0831074,9.81,-0.01075532
2.5700326,-0.0008025682,62.735,62.6,63.1075,62.92,1.0,1714060300.0,19.188725,0.03923159,1714058400.0,-0.6847692,-1.295474,9.81,-0.0104572885
2.5800326,-0.0008025682,62.7175,62.575,63.0575,62.9425,1.0,1714059500.0,19.189426,0.048323188,1714058000.0,-0.83742297,-1.4059705,9.81,-0.007861256
2.5900328,-0.00096308184,62.7675,62.5625,63.03,62.87,1.0,1714059500.0,19.202343,-0.0042477855,1714057300.0,-0.911018,-1.3425213,9.81,-0.004591204
2.6000328,-0.0012038524,62.739998,62.56,63.0175,62.9175,1.0,1714060300.0,19.237309,-0.04793078,1714058400.0,-0.9574603,-1.2815694,9.81,-0.0031001184
2.610033,-0.0012038524,62.7225,62.545,63.0325,62.9225,1.0,1714060300.0,19.292532,-0.072548464,1714058200.0,-0.95572317,-1.2500093,9.81,-0.001676056
2.620033,-0.0012038524,62.7275,62.5225,63.0275,62.95,1.0,1714060000.0,19.338186,-0.070092306,1714058100.0,-0.88935965,-1.103766,9.81,-0.003922122
2.6300333,-0.0012841092,62.755,62.505,63.02,62.9175,1.0,1714059900.0,19.347963,-0.07237379,1714058000.0,-0.7380925,-1.0181466,9.81,-0.0076334565
2.6400335,-0.0013643659,62.7525,62.5075,62.96,62.9225,1.0,1714059900.0,19.391413,-0.09346427,1714057900.0,-0.56137514,-1.1676416,9.81,-0.010689499
2.6500335,-0.0012038524,62.72,62.4925,62.9525,62.9575,1.0,1714059800.0,19.368261,-0.08771708,1714057700.0,-0.49360418,-1.466279,9.81,-0.013214492
2.6600337,-0.0010433387,62.7375,62.49,62.9225,62.96,1.0,1714059900.0,19.381111,-0.108457915,1714057700.0,-0.5478355,-1.6186739,9.81,-0.018294062
2.6700337,-0.0008025682,62.745,62.4975,62.8775,62.935,1.0,1714060000.0,19.384201,-0.11381604,1714057900.0,-0.6906436,-1.603225,9.81,-0.02217026
2.680034,-0.0006420546,62.73,62.52,62.8725,62.865,1.0,1714060000.0,19.370205,-0.09904633,1714058600.0,-0.8029166,-1.6292092,9.81,-0.022305593
2.690034,-0.0003210273,62.695,62.5325,62.85,62.915,1.0,1714059400.0,19.32347,-0.121485814,1714058000.0,-0.79726034,-1.5549624,9.81,-0.019086791
2.7000341,-5.421011e-20,62.7075,62.5325,62.8575,62.8875,1.0,1714059900.0,19.303236,-0.1232254,1714057900.0,-0.7184196,-1.2963748,9.81,-0.015757574
2.7100344,0.00016051365,62.73,62.5425,62.82,62.9325,1.0,1714060300.0,19.291607,-0.0935833,1714058200.0,-0.6101223,-0.98730165,9.81,-0.016149173
2.7200344,0.0003210273,62.7,62.572502,62.835,62.93,1.0,1714060000.0,19.272427,-0.08175179,1714057600.0,-0.5281684,-0.7676229,9.81,-0.016424058
2.7300346,0.00048154092,62.655,62.58,62.8075,62.925,1.0,1714060000.0,19.219845,-0.07798105,1714058600.0,-0.44303203,-0.84412086,9.81,-0.014619003
2.7400346,0.0006420546,62.65,62.59,62.885002,62.92,1.0,1714059800.0,19.184084,-0.043431535,1714057700.0,-0.34241244,-1.0824382,9.81,-0.01045441
2.7500348,0.0006420546,62.68,62.59,62.89,62.915,1.0,1714059900.0,19.13868,-0.03537349,1714057700.0,-0.35065243,-1.3085281,9.81,-0.005351742
2.7600348,0.00056179776,62.6525,62.58,62.8825,62.87,1.0,1714059400.0,19.146175,-0.04232594,1714057700.0,-0.49227515,-1.433524,9.81,-0.0046579936
2.770035,0.0004012841,62.64,62.57,62.8475,62.85,1.0,1714059800.0,19.148773,-0.040406764,1714058100.0,-0.6636216,-1.3526117,9.81,-0.006688423
2.7800353,0.00024077046,62.6475,62.5525,62.8675,62.89,1.0,1714059900.0,19.159735,-0.059007175,1714057500.0,-0.75216186,-1.1618407,9.81,-0.0075434814
2.7900352,8.0256825e-05,62.655,62.53,62.9125,62.8875,1.0,1714059500.0,19.161663,-0.03459161,1714058200.0,-0.7406742,-0.98126155,9.81,-0.008011166
2.8000355,0.0,62.6475,62.5175,62.89,62.8625,1.0,1714060300.0,19.178417,-0.022585709,1714058800.0,-0.7298903,-1.0350039,9.81,-0.007002594
2.8100355,-8.0256825e-05,62.5975,62.5075,62.9025,62.825,1.0,1714059400.0,19.2067,-0.013759321,1714057700.0,-0.7217477,-1.1744715,9.81,-0.005223104
2.8200357,-0.00016051365,62.6175,62.489998,62.8675,62.815,1.0,1714059900.0,19.196287,0.012513396,1714058000.0,-0.63424635,-1.1147118,9.81,-0.006937499
2.8300357,-0.00024077046,62.61,62.4725,62.905,62.82,1.0,1714059000.0,19.197773,0.011382269,1714057600.0,-0.5309378,-1.1362844,9.81,-0.011861272
2.840036,-0.0004012841,62.6075,62.45,62.8075,62.7975,1.0,1714059900.0,19.217003,0.008863112,1714058600.0,-0.48171863,-1.2836013,9.81,-0.012511347
2.8500361,-0.00056179776,62.575,62.4375,62.8025,62.7675,1.0,1714060400.0,19.259262,-0.001536213,1714058900.0,-0.514143,-1.2245485,9.81,-0.011501397
2.8600361,-0.0008025682,62.5375,62.425,62.8375,62.8175,1.0,1714060300.0,19.288,-0.024283472,1714058400.0,-0.6065546,-1.1223656,9.81,-0.010962489
2.8700364,-0.0010433387,62.53,62.415,62.835,62.870003,1.0,1714059500.0,19.268074,-0.017495712,1714057600.0,-0.7180592,-1.1034303,9.81,-0.012923668
2.8800364,-0.0012841092,62.5325,62.41,62.785,62.845,1.0,1714059900.0,19.284687,-0.031222694,1714057700.0,-0.7907598,-1.2509316,9.81,-0.015636725
2.8900366,-0.0016051364,62.51,62.42,62.7575,62.8,1.0,1714060000.0,19.291191,-0.047647517,1714058400.0,-0.7945433,-1.3353976,9.81,-0.01581396
2.9000366,-0.0019261638,62.5,62.4275,62.752502,62.850002,1.0,1714060300.0,19.298456,-0.048583396,1714058100.0,-0.7747113,-1.3135539,9.81,-0.010113613
2.9100368,-0.0020866774,62.545002,62.405,62.755,62.805,1.0,1714060000.0,19.278751,-0.040845316,1714058400.0,-0.7078175,-1.3426669,9.81,-0.005249196
2.920037,-0.002247191,62.56,62.39,62.7625,62.835,1.0,1714060300.0,19.259645,-0.03150975,1714058200.0,-0.6309109,-1.3207232,9.81,-0.005100432
2.930037,-0.0024077047,62.5625,62.3975,62.739998,62.855,1.0,1714059800.0,19.219189,-0.021286793,1714058100.0,-0.5858206,-1.3034402,9.81,-0.00873434
2.9400373,-0.0024879614,62.56,62.4025,62.7575,62.8575,1.0,1714059900.0,19.219482,-0.034391616,1714057600.0,-0.52034396,-1.3996558,9.81,-0.009453409
2.9500372,-0.0024879614,62.53,62.3975,62.73,62.9125,1.0,1714059800.0,19.24959,-0.020235075,1714057900.0,-0.539629,-1.3720021,9.81,-0.010670187
2.9600375,-0.0024879614,62.57,62.3925,62.6825,62.8425,1.0,1714059500.0,19.25736,0.0004993068,1714057900.0,-0.67612314,-1.3231999,9.81,-0.012764965
2.9700375,-0.0024879614,62.5625,62.3725,62.6625,62.8275,1.0,1714059800.0,19.230778,0.027306171,1714057600.0,-0.8151829,-1.287203,9.81,-0.01625104
2.9800377,-0.0024879614,62.55,62.365,62.7025,62.8175,1.0,1714060300.0,19.245558,0.05587579,1714058000.0,-0.9214564,-1.375105,9.81,-0.017705949
2.990038,-0.0024077047,62.5525,62.3525,62.705,62.885,1.0,1714059400.0,19.251295,0.05108047,1714057600.0,-0.9816787,-1.4778112,9.81,-0.012850932
3.000038,-0.0024879614,62.5825,62.32,62.775,62.835,1.0,1714059900.0,19.27867,0.06876552,1714058200.0,-0.94290227,-1.3673362,9.81,-0.008366134
3.0100381,-0.002648475,62.5775,62.31,62.7625,62.885,1.0,1714059900.0,19.280867,0.081706375,1714058200.0,-0.82117623,-1.058045,9.81,-0.010721956
3.0200381,-0.0028089888,62.535,62.335,62.74,62.785,1.0,1714059900.0,19.31059,0.06401462,1714057300.0,-0.7082926,-0.89485604,9.81,-0.01417559
3.0300384,-0.0028892457,62.5275,62.32,62.745,62.7825,1.0,1714059800.0,19.303968,0.07652836,1714058000.0,-0.60969585,-1.0409659,9.81,-0.017712047
3.0400383,-0.0030497594,62.5675,62.3025,62.795,62.7975,1.0,1714060000.0,19.293951,0.09607907,1714058400.0,-0.504259,-1.2110573,9.81,-0.020279149
